match_id,season,date,venue,team1,team2,team1_win_ratio_last_5,team2_win_ratio_last_5,venue_avg_first_innings,is_toss_winner_team1,team1_head_to_head_win_ratio,venue_suitability_team1,venue_suitability_team2,batting_strength_diff,venue_chase_bias,team1_star_players,team2_star_players,target_winner
501259,2011,2011-05-16,Dr DY Patil Sports Academy,Pune Warriors,Deccan Chargers,0.4,0.2,149.26666666666668,0,1.0,0.4,0.2,7.0,0.5333333333333333,7,5,0.0
501263,2011,2011-05-20,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,0.6,0.2,151.41666666666666,1,0.5,0.6,1.0,8.200000000000003,0.5,4,5,0.0
501264,2011,2011-05-21,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Deccan Chargers,0.8,0.4,192.0,1,0.7142857142857143,0.5,1.0,47.599999999999994,0.5,2,5,0.0
501266,2011,2011-05-22,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,0.8,0.8,158.78947368421052,1,0.5,0.47368421052631576,0.5,-14.400000000000006,0.5789473684210527,2,6,1.0
501267,2011,2011-05-22,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,0.6,0.4,144.25,0,0.16666666666666666,0.65,0.5,2.799999999999997,0.65,6,3,0.0
501268,2011,2011-05-24,Wankhede Stadium,Royal Challengers Bangalore,Chennai Super Kings,0.8,0.6,150.0,0,0.5555555555555556,1.0,0.3333333333333333,-16.39999999999999,0.5384615384615384,3,5,0.0
501269,2011,2011-05-25,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,0.4,0.4,151.78571428571428,1,0.8571428571428571,0.5454545454545454,0.0,0.0,0.5714285714285714,5,6,1.0
501270,2011,2011-05-27,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Mumbai Indians,0.6,0.4,164.42857142857142,0,0.375,0.3333333333333333,0.0,5.400000000000006,0.35,2,6,1.0
501271,2011,2011-05-28,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,0.8,0.6,165.36363636363637,1,0.5,0.6666666666666666,0.5,20.0,0.3333333333333333,5,3,1.0
548306,2012,2012-04-04,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,0.8,0.4,167.08695652173913,0,0.5,0.6818181818181818,0.0,31.19999999999999,0.3181818181818182,7,5,0.0
548307,2012,2012-04-05,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,0.4,0.2,145.71428571428572,0,0.5,0.6190476190476191,0.0,9.199999999999989,0.6666666666666666,4,4,0.0
548308,2012,2012-04-06,Wankhede Stadium,Mumbai Indians,Pune Warriors,0.6,0.4,151.46666666666667,1,1.0,0.5833333333333334,0.0,24.19999999999999,0.6,6,6,0.0
548309,2012,2012-04-06,Sawai Mansingh Stadium,Rajasthan Royals,Kings XI Punjab,0.2,0.8,150.8235294117647,0,0.5714285714285714,0.7058823529411765,0.0,-51.0,0.7647058823529411,3,3,1.0
548310,2012,2012-04-07,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,0.4,0.2,157.25,0,0.2857142857142857,0.5,1.0,38.60000000000001,0.6,2,3,1.0
548312,2012,2012-04-08,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,0.4,0.2,153.05555555555554,0,0.375,0.7222222222222222,0.5,13.200000000000003,0.7222222222222222,4,4,1.0
548316,2012,2012-04-10,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,0.2,0.6,160.05,1,0.42857142857142855,0.4,1.0,-26.60000000000001,0.47368421052631576,5,7,1.0
548315,2012,2012-04-10,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,0.6,0.2,157.23809523809524,1,0.625,0.5238095238095238,0.3333333333333333,31.0,0.5714285714285714,4,5,0.0
548317,2012,2012-04-11,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,0.6,0.6,150.0625,0,0.42857142857142855,0.5384615384615384,1.0,-30.200000000000003,0.5625,5,5,1.0
548318,2012,2012-04-12,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,0.6,0.4,164.79166666666666,0,0.5454545454545454,0.6521739130434783,0.4,-5.799999999999997,0.34782608695652173,7,3,1.0
548319,2012,2012-04-12,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,0.4,0.4,175.3125,1,0.0,0.625,1.0,58.599999999999994,0.5,4,8,1.0
548320,2012,2012-04-13,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,0.2,0.6,143.5,0,0.4444444444444444,0.5909090909090909,0.3333333333333333,-21.200000000000003,0.6818181818181818,5,4,1.0
548323,2012,2012-04-15,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,0.4,0.4,142.95652173913044,1,0.5714285714285714,0.6086956521739131,0.3333333333333333,-33.80000000000001,0.6956521739130435,5,4,0.0
548324,2012,2012-04-15,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,0.4,0.6,157.5909090909091,0,0.5714285714285714,0.5,0.5,-1.6000000000000085,0.5454545454545454,3,4,0.0
548325,2012,2012-04-16,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,0.6,0.4,152.8235294117647,0,0.625,0.5714285714285714,0.0,29.19999999999999,0.5294117647058824,4,5,0.0
548326,2012,2012-04-17,Sawai Mansingh Stadium,Rajasthan Royals,Deccan Chargers,0.6,0.6,153.6315789473684,0,0.8571428571428571,0.7368421052631579,0.0,48.39999999999999,0.6842105263157895,4,5,1.0
548327,2012,2012-04-17,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,0.2,0.6,159.2173913043478,0,1.0,0.4782608695652174,0.0,16.200000000000003,0.5217391304347826,3,9,1.0
